Protocol,Site,HandshakeTime,PageLoadTime,DOMLoadTime,No.Plaintexts,PlaintextsEncodedSize,PlaintextsSize,PlaintextsLoadTime,HTML,HTMLEncodedSize,HTMLSize,HTMLLoadTime,JS/CSS,JS/CSSEncodedSize,JS/CSSSize,JS/CSSLoadTime,Images/Others,Images/OthersEncodedSize,Images/OthersSize,Images/OthersLoadTime,Domains,EncodedDataSize,TotalDataSize
quic,imdb,0.759907,3.482235,1.323886,0,0,0,0,1,15712,83052,0.796041,4,81771,279110,1.558411,43,685855,678135,42.074119,9,783338,1040297
quic,apple,0.404037999999,1.794315,1.231309,0,0,0,0,1,4577,24576,0.418747,9,183036,840041,3.030067,17,527778,536414,6.999017,4,715391,1401031
quic,imdb,0.695674000001,4.900935,1.778007,0,0,0,0,8,29895,106272,3.597255,8,299682,989008,3.508765,66,682459,667299,69.496617,27,1012036,1762579
quic,imgur,0.415000000001,1.215548,1.215548,0,0,0,0,1,17045,77211,0.457102,4,188851,648930,1.702425,1,14640,14260,0.144362999999,4,220536,740401
quic,imgur,0.401272999999,1.150531,1.150531,0,0,0,0,1,17045,77211,0.443679,4,188842,648930,1.530502,1,14640,14260,0.143050999999,4,220527,740401
quic,imdb,0.714972,3.667801,1.302978,0,0,0,0,1,15465,83051,0.770902999999,4,81738,279104,1.824418,44,721632,713553,42.212565,9,818835,1075708
quic,amazon,0.608189,1.588667,1.293578,0,0,0,0,1,26732,84895,0.846711,8,143302,516388,1.858674,13,108757,103146,3.030774,10,278791,704429
quic,imgur,0.409663999999,1.154316,1.154316,0,0,0,0,1,17043,77211,0.446511,4,188841,648930,1.596578,1,14640,14260,0.121394000002,4,220524,740401
quic,amazon,0.626111,1.630222,1.347143,0,0,0,0,1,26710,84806,0.924721000001,8,143404,516388,1.606783,13,108193,102551,2.275901,10,278307,703745
quic,amazon,0.601667999999,1.581389,1.240705,0,0,0,0,1,26691,84697,0.841928,8,143307,516388,1.406465,13,109726,104092,2.811496,10,279724,705177
quic,imdb,0.697913,3.545558,1.254448,0,0,0,0,1,15824,83051,0.729196,4,81770,279104,1.543976,49,636317,626256,45.27202,10,733911,988411
quic,imdb,0.705812,3.406803,1.264285,0,0,0,0,1,15824,83051,0.733700999999,4,81778,279111,1.521634,43,578370,570629,39.649471,9,675972,932791
quic,apple,0.412775000001,1.884886,1.313567,0,0,0,0,1,4577,24576,0.431130000001,9,190932,840041,3.39386,17,527750,536414,7.524445,4,723259,1401031
quic,apple,0.436021,1.881617,1.33066,0,0,0,0,1,4577,24576,0.452453,9,190936,840041,3.405946,17,527777,536414,7.130322,4,723290,1401031
quic,amazon,0.640743,1.607325,1.31222,0,0,0,0,1,26735,84855,0.888675,8,143409,516388,1.599112,13,108756,103146,3.673511,10,278900,704389
quic,apple,0.388525999999,1.800838,1.294056,0,0,0,0,1,4577,24576,0.402821,9,190936,840041,3.420847,17,527795,536414,6.156734,4,723308,1401031
quic,amazon,0.618106,1.527932,1.281842,0,0,0,0,1,26702,84692,0.871521000001,8,143366,516388,1.501652,13,109702,104092,2.848199,10,279770,705172
quic,apple,0.423773,1.829025,1.287425,0,0,0,0,1,4577,24576,0.428864000001,9,183057,840041,3.369832,17,527781,536414,7.254319,4,715415,1401031
quic,imdb,0.651362999999,3.364314,1.284316,0,0,0,0,1,15883,83051,0.765158999999,4,81770,279110,1.506866,45,634159,625990,40.559486,9,731812,988151
quic,imgur,0.394975000001,1.158029,1.158029,0,0,0,0,1,17045,77211,0.443618000001,4,188838,648930,1.589336,1,14640,14260,0.104631,4,220523,740401
quic,imdb,0.706462,3.568318,1.416214,0,0,0,0,1,15801,83051,0.825881000001,4,81747,279104,1.731982,45,694748,686408,42.975341,9,792296,1048563
quic,apple,0.380388,1.468488,1.263117,0,0,0,0,1,4577,24576,0.408001,9,190961,840041,3.180205,17,527750,536414,5.319283,4,723288,1401031
quic,apple,0.410505,1.570066,1.276372,0,0,0,0,1,4577,24576,0.41906,9,183036,840041,3.009009,17,527739,536414,5.110956,4,715352,1401031
quic,apple,0.419562999999,1.890281,1.321283,0,0,0,0,1,4578,24576,0.427065,9,190937,840041,3.223952,17,527779,536414,7.570032,4,723294,1401031
quic,imdb,0.762384,3.675262,1.422017,0,0,0,0,1,15931,83051,0.877727999999,4,81769,279110,1.531744,46,572766,563569,42.657003,10,670466,925730
quic,amazon,0.622512000002,1.598587,1.30113,0,0,0,0,1,26724,84802,0.909837000001,8,143304,516388,1.647254,13,108193,102551,2.616775,10,278221,703741
quic,imdb,0.638564000001,3.494888,1.303573,0,0,0,0,1,15971,83051,0.738004999999,4,81764,279104,1.506123,43,764289,756521,41.778386,9,862024,1118676
quic,amazon,0.571954000001,1.555082,1.213286,0,0,0,0,1,26725,84732,0.827125000002,8,143366,516388,1.268089,13,110296,104687,3.220077,10,280387,705807
quic,imdb,0.741352000001,3.575388,1.411813,0,0,0,0,1,15743,83052,0.849480999999,4,81752,279110,1.777883,42,659630,652227,40.763419,9,757125,1014389
quic,apple,0.404522999999,1.584946,1.287718,0,0,0,0,1,4578,24576,0.423385999999,9,190906,840041,3.231338,17,527766,536414,5.19545999999,4,723250,1401031
quic,apple,0.439128,1.677785,1.330379,0,0,0,0,1,4577,24576,0.460233,9,183036,840041,3.467991,17,527778,536414,6.906775,4,715391,1401031
quic,apple,0.399818,1.783836,1.238767,0,0,0,0,1,4577,24576,0.416227,9,191353,840041,2.978752,17,527800,536414,7.127165,4,723730,1401031
quic,amazon,0.582480999999,1.513512,1.243473,0,0,0,0,1,26740,84855,0.838556000001,8,143374,516388,1.410274,13,108788,103146,2.40789499999,10,278902,704389
quic,imgur,0.388953000001,1.139124,1.139124,0,0,0,0,1,17043,77211,0.427569000001,4,188867,648930,1.516877,1,14640,14260,0.12226,4,220550,740401
quic,amazon,0.599126999999,1.706371,1.433255,0,0,0,0,1,26739,84855,1.007146,8,143361,516388,1.297948,13,108783,103146,3.184384,10,278883,704389
quic,imgur,0.422515999999,1.186142,1.186142,0,0,0,0,1,17044,77211,0.450605,4,188866,648930,1.540275,1,14640,14260,0.113033,4,220550,740401
quic,amazon,0.5798,1.520189,1.21837,0,0,0,0,1,26739,84860,0.837506,8,143351,516388,1.423,13,108605,103146,2.449341,10,278695,704394
quic,amazon,0.607161000002,1.588877,1.289708,0,0,0,0,1,26699,84807,0.874578000001,8,143352,516388,1.640988,13,108193,102551,2.627732,10,278244,703746
quic,amazon,0.576401,1.466875,1.162837,0,0,0,0,1,26728,84727,0.806064,8,143309,516388,1.543975,13,109221,104687,2.38103,10,279258,705802
quic,imgur,0.379854000001,1.112985,1.112985,0,0,0,0,1,17046,77211,0.406344999999,4,188865,648930,1.522877,1,14640,14260,0.149308,4,220551,740401
quic,amazon,0.582731,1.59825,1.202639,0,0,0,0,1,26745,84755,0.829534,8,143351,516388,1.511083,13,110352,104687,2.730759,10,280448,705830
quic,apple,0.430815,1.886083,1.287328,0,0,0,0,1,4577,24576,0.437753999999,9,183022,840041,3.198215,17,527746,536414,7.702812,4,715345,1401031
quic,amazon,0.600484999999,1.583255,1.237036,0,0,0,0,1,26706,84802,0.858695999999,8,143369,516388,1.845497,13,107979,102551,3.43974200001,10,278054,703741
quic,imgur,0.398063000001,1.179597,1.179597,0,0,0,0,1,17045,77211,0.436597,4,188862,648930,1.540457,1,14640,14260,0.132881000001,4,220547,740401
quic,imdb,0.709920000001,3.445919,1.302467,0,0,0,0,1,15944,83051,0.757317000001,4,81769,279110,1.550614,43,723735,716070,39.390384,9,821448,1078231
quic,imdb,0.664099,3.452234,1.262529,0,0,0,0,1,15890,83051,0.710196,4,81762,279104,1.515957,48,624700,614717,46.588218,11,722352,976872
quic,imdb,0.725554000001,3.729271,1.280634,0,0,0,0,1,15824,83052,0.756977000001,4,81681,279111,1.593464,47,680634,671550,38.209932,9,778139,1033713
quic,apple,0.403573,1.768273,1.246106,0,0,0,0,1,4577,24576,0.421388999999,9,183041,840041,3.056441,17,527776,536414,7.261804,4,715394,1401031
quic,imgur,0.397852999999,1.11373,1.11373,0,0,0,0,1,17045,77211,0.422825,4,188839,648930,1.46718,1,14640,14260,0.132981000001,4,220524,740401
quic,apple,0.419553,1.678713,1.335698,0,0,0,0,1,4577,24576,0.440425999999,9,190938,840041,3.240748,17,527744,536414,6.493467,4,723259,1401031
quic,apple,0.415628999999,1.8996,1.323592,0,0,0,0,1,4577,24576,0.425241999999,9,182987,840041,3.302211,17,527768,536414,7.598888,4,715332,1401031
quic,amazon,0.62593,1.635186,1.380092,0,0,0,0,1,26730,84860,0.933697,8,143400,516388,1.544007,13,108786,103146,2.415936,10,278916,704394
quic,imdb,0.63392,3.759003,1.224251,0,0,0,0,1,15712,83050,0.671378999999,4,81770,279110,1.739368,47,721995,713046,44.019727,9,819477,1075206
quic,imdb,0.684834,3.725597,1.332409,0,0,0,0,1,15780,83051,0.801754,4,81777,279111,1.596638,44,729012,720914,39.392301,9,826569,1083076
quic,imgur,0.407642,1.17933,1.17933,0,0,0,0,1,17044,77211,0.444814,4,188841,648930,1.637626,1,14640,14260,0.117908,4,220525,740401
quic,apple,0.421032999999,1.661051,1.355867,0,0,0,0,1,4577,24576,0.436252,9,190935,840041,3.354518,17,527793,536414,5.278845,4,723305,1401031
quic,imgur,0.397397999999,1.162189,1.162189,0,0,0,0,1,17045,77211,0.443593999998,4,188864,648930,1.529779,1,14640,14260,0.126456,4,220549,740401
quic,imgur,0.414354999999,1.181531,1.181531,0,0,0,0,1,17045,77211,0.453234999999,4,188864,648930,1.498815,1,14640,14260,0.122436,4,220549,740401
quic,apple,0.416054000001,1.826064,1.283355,0,0,0,0,1,4577,24576,0.428992000001,9,190936,840041,3.145561,17,527784,536414,7.455973,4,723297,1401031
quic,imgur,0.403840000001,1.16946,1.16946,0,0,0,0,1,17045,77211,0.447509,4,188835,648930,1.58767,1,14640,14260,0.139041,4,220520,740401
quic,imdb,0.696685999999,3.395384,1.288448,0,0,0,0,1,15792,83051,0.734638,4,81771,279111,1.526941,43,595833,588098,38.409315,9,693396,950260
quic,imgur,0.392292,1.140637,1.140637,0,0,0,0,1,17045,77211,0.440077000001,4,188835,648930,1.533185,1,14640,14260,0.114135,4,220520,740401
quic,imdb,0.702600999999,3.543091,1.27008,0,0,0,0,1,15700,83051,0.740431,4,81769,279110,1.614822,43,681424,673685,39.411885,9,778893,1035846
quic,imdb,0.783061,3.920253,1.421704,0,0,0,0,1,15856,83052,0.883331999999,4,81769,279110,1.548536,44,595729,587625,42.736151,9,693354,949787
quic,apple,0.417873,1.716258,1.393242,0,0,0,0,1,4577,24576,0.436157,9,190937,840041,3.465106,17,527751,536414,4.930051,4,723265,1401031
quic,imdb,0.737219999999,3.565365,1.407099,0,0,0,0,1,15574,83051,0.842882999999,4,81770,279110,1.584902,43,662006,654199,42.174548,9,759350,1016360
quic,amazon,0.59064,1.458431,1.180664,0,0,0,0,1,26733,84752,0.827781,8,143307,516388,1.332135,13,110297,104687,2.436147,10,280337,705827
quic,imgur,0.393577999999,1.165728,1.165728,0,0,0,0,1,17045,77211,0.443323,4,188879,648930,1.579343,1,14640,14260,0.123422000001,4,220564,740401
quic,amazon,0.583413999999,1.50932,1.200902,0,0,0,0,1,26748,84855,0.816467999999,8,143304,516388,1.594482,13,108781,103146,2.562487,10,278833,704389
quic,amazon,0.671455,1.939071,1.635641,0,0,0,0,1,26710,84802,1.249033,8,143352,516388,1.366618,13,107478,102551,2.469121,10,277540,703741
quic,imgur,0.405378000001,1.164866,1.164866,0,0,0,0,1,17045,77211,0.450206000001,4,188836,648930,1.528834,1,14640,14260,0.123586,4,220521,740401
quic,imdb,0.732765000001,3.585411,1.870931,0,0,0,0,5,26300,103532,2.519464,8,299676,989008,3.194037,46,790598,781888,47.55933,9,1116574,1874428
quic,imgur,0.397658999998,1.144774,1.144774,0,0,0,0,1,17045,77211,0.436742999998,4,188863,648930,1.527111,1,14640,14260,0.140837000001,4,220548,740401
quic,amazon,0.574629999999,1.414793,1.203257,0,0,0,0,1,26733,84855,0.813749999999,8,143402,516388,1.360703,13,108754,103146,2.321502,10,278889,704389
quic,apple,0.387461,1.573361,1.260725,0,0,0,0,1,4577,24576,0.398313,9,192363,840041,3.004895,17,527816,536414,6.175832,4,724756,1401031
quic,apple,0.396830999998,1.603885,1.254431,0,0,0,0,1,4577,24576,0.415947,9,192360,840041,3.333564,17,527738,536414,6.253533,4,724675,1401031
quic,apple,0.430864,1.874758,1.30512,0,0,0,0,1,4577,24576,0.436045,9,183043,840041,3.412946,17,527746,536414,7.014024,4,715366,1401031
quic,imdb,0.682562,3.675053,1.361071,0,0,0,0,1,15803,83051,0.789889,4,81770,279110,1.548339,43,790823,783068,42.886397,9,888396,1145229
quic,imdb,0.664430000001,3.524808,1.307554,0,0,0,0,1,16485,87147,0.771710999999,4,81763,279104,1.457933,45,729767,721588,42.379859,9,828015,1087839
quic,amazon,0.629161999999,1.662959,1.379347,0,0,0,0,1,26695,84808,0.955752,8,143360,516388,1.371811,13,107263,102551,3.185656,10,277318,703747
quic,imgur,0.406923999999,1.163763,1.163763,0,0,0,0,1,17045,77211,0.445453999999,4,188865,648930,1.596785,1,14640,14260,0.132583999999,4,220550,740401
quic,apple,0.396543999999,1.766952,1.202603,0,0,0,0,1,4577,24576,0.402650999999,9,184445,840041,2.897606,17,527737,536414,7.321299,4,716759,1401031
quic,amazon,0.614924,1.596248,1.312037,0,0,0,0,1,26723,84860,0.902461,8,143400,516388,1.472632,13,108759,103146,2.570718,10,278882,704394
