Protocol,Site,HandshakeTime,PageLoadTime,DOMLoadTime,No.Plaintexts,PlaintextsEncodedSize,PlaintextsSize,PlaintextsLoadTime,HTML,HTMLEncodedSize,HTMLSize,HTMLLoadTime,JS/CSS,JS/CSSEncodedSize,JS/CSSSize,JS/CSSLoadTime,Images/Others,Images/OthersEncodedSize,Images/OthersSize,Images/OthersLoadTime,Domains,EncodedDataSize,TotalDataSize
quic,imdb,0.656084999995,3.78803,1.17695299999,0,0,0,0,1,16260,87148,0.683450999997,4,81752,279110,1.29688999999,46,609083,600430,42.711629,9,707095,966688
quic,imgur,0.375704999999,1.097372,1.097372,0,0,0,0,1,17045,77211,0.412425999995,4,188893,648930,1.507861,1,14641,14260,0.196377,4,220579,740401
quic,apple,0.354412999994,1.476551,1.163814,0,0,0,0,1,4577,24576,0.361370999999,9,190939,840041,2.78119100001,17,527778,536414,5.09188699999,4,723294,1401031
quic,imgur,0.361031999993,1.11202399999,1.11202399999,0,0,0,0,1,17045,77211,0.395248999994,4,188892,648930,1.396174,1,14640,14260,0.133447,4,220577,740401
quic,imgur,0.366199999997,1.081846,1.081846,0,0,0,0,1,17045,77211,0.403381000004,4,188893,648930,1.331766,1,14640,14260,0.125329000002,4,220578,740401
quic,apple,0.351071999998,1.480488,1.210411,0,0,0,0,1,4577,24576,0.360433999995,9,192359,840041,2.82851200001,17,527775,536414,4.91080900001,4,724711,1401031
quic,imgur,0.356143000005,1.066852,1.066852,0,0,0,0,1,17045,77211,0.385462000006,4,188913,648930,1.34814,1,14641,14260,0.124813000002,4,220599,740401
quic,imdb,0.622133999997,3.212953,1.156215,0,0,0,0,1,16191,87148,0.660449000003,4,81770,279110,1.49235700001,43,777242,769706,43.354054,9,875203,1135964
quic,imgur,0.351153000003,1.069022,1.069022,0,0,0,0,1,17045,77211,0.385527000006,4,188908,648930,1.472262,1,14641,14260,0.127125999999,4,220594,740401
quic,imdb,0.679216000004,3.748798,1.239865,0,0,0,0,1,16217,87147,0.720705,4,81770,279110,1.501721,47,678145,669395,44.649521,9,776132,1035652
quic,imdb,0.658052999999,3.458253,1.341967,0,0,0,0,1,16377,87148,0.775215000001,4,81686,279110,1.33979599999,45,613704,605353,36.676189,9,711767,971611
quic,apple,0.359830999994,1.545995,1.270591,0,0,0,0,1,4577,24576,0.378418,9,190939,840041,2.865663,17,527777,536414,4.87977999997,4,723293,1401031
quic,imdb,0.653757,3.187947,1.239591,0,0,0,0,1,16457,87147,0.694733999997,4,81767,279110,1.324507,44,672843,664951,39.974308,9,771067,1031208
quic,amazon,0.554672000006,1.292091,1.186208,0,0,0,0,1,26751,85040,0.785524999999,8,143393,516649,1.00090299999,13,92876,87904,1.128117,9,263020,689593
quic,imgur,0.353779999998,1.100796,1.100796,0,0,0,0,1,17045,77211,0.390067,4,188906,648930,1.52624,1,14640,14260,0.125305000001,4,220591,740401
quic,amazon,0.570012999997,1.318376,1.183969,0,0,0,0,1,26746,85045,0.809614999998,8,143476,516649,1.01137199999,13,93561,87904,1.139522,9,263783,689598
quic,amazon,0.591230000005,1.42689,1.238288,0,0,0,0,1,26749,85040,0.845957000005,8,143400,516649,1.15962600002,13,92268,87904,2.72968199998,9,262417,689593
quic,imgur,0.352972000001,1.050333,1.050333,0,0,0,0,1,17045,77211,0.548194000003,4,188909,648930,1.112906,1,14640,14260,0.122643000002,4,220594,740401
quic,imdb,0.674579999999,3.250561,1.222432,0,0,0,0,1,16255,87148,0.711615,4,81777,279111,1.32343899999,45,658676,650447,39.773418,9,756708,1016706
quic,imgur,0.363731999998,0.775980999999,0.775980999999,0,0,0,0,1,17045,77211,0.391057000001,3,80522,311824,0.763646000007,1,14641,14260,0.123890000003,4,112208,403295
quic,amazon,0.834492000002,1.898973,1.775366,0,0,0,0,1,26729,85019,1.384742,8,143516,516649,0.876918999995,13,93593,87904,1.204604,9,263838,689572
quic,apple,0.358083000006,1.70303700001,1.240384,0,0,0,0,1,4577,24576,0.37081,9,190935,840041,2.839941,17,527793,536414,5.98631999999,4,723305,1401031
quic,apple,0.352530999997,1.670521,1.203633,0,0,0,0,1,4577,24576,0.362881000001,9,190929,840041,2.883344,17,527807,536414,6.73611900001,4,723313,1401031
