Protocol,Site,HandshakeTime,PageLoadTime,DOMLoadTime,No.Plaintexts,PlaintextsEncodedSize,PlaintextsSize,PlaintextsLoadTime,HTML,HTMLEncodedSize,HTMLSize,HTMLLoadTime,JS/CSS,JS/CSSEncodedSize,JS/CSSSize,JS/CSSLoadTime,Images/Others,Images/OthersEncodedSize,Images/OthersSize,Images/OthersLoadTime,Domains,EncodedDataSize,TotalDataSize
quic,imdb,0.727996,4.131985,1.490395,0,0,0,0,1,15963,83052,0.859269,4,81768,279110,2.006976,43,653750,645996,52.113379,9,751481,1008158
quic,amazon,0.693325,2.120421,1.503426,0,0,0,0,1,26746,84883,0.99434,8,143259,515306,2.769215,13,108812,103146,3.937093,10,278817,703335
quic,apple,0.672701,2.573465,1.633717,0,0,0,0,1,4577,24576,0.699059,9,190961,840041,3.994349,17,527778,536414,11.107938,4,723316,1401031
quic,imgur,0.498186,1.52835,1.52835,0,0,0,0,1,17045,77211,0.556241,4,188902,648930,2.247592,1,14640,14260,0.326269,4,220587,740401
quic,imdb,0.802924,3.833667,1.533877,0,0,0,0,1,15899,83052,0.90801,4,81763,279104,1.835865,45,574657,566379,49.663261,9,672319,928535
quic,imgur,0.500095,1.493431,1.493431,0,0,0,0,1,17045,77211,0.544422,4,188922,648930,2.117628,1,14640,14260,0.212435,4,220607,740401
quic,imdb,0.727794,4.19265,1.480367,0,0,0,0,1,15910,83051,0.840294,4,81556,279110,2.442808,45,643934,636016,52.617923,9,741400,998177
quic,imdb,0.761815,3.976152,1.431134,0,0,0,0,1,15915,83052,0.821887,4,81745,279110,1.9227,43,539201,531472,50.028399,9,636861,893634
quic,amazon,0.679191,2.089382,1.51783,0,0,0,0,1,26737,84883,1.107986,8,143322,515306,2.298737,13,108756,103146,4.485009,10,278815,703335
quic,imdb,0.759312,4.094103,1.331013,0,0,0,0,1,15932,83052,0.869625,4,81769,279110,1.895367,42,703330,695943,46.716604,9,801031,1058105
quic,imgur,0.462412,1.361639,1.361639,0,0,0,0,1,17045,77211,0.509258,4,188895,648930,1.944264,1,14640,14260,0.29191,4,220580,740401
quic,imgur,0.545406,1.548484,1.548484,0,0,0,0,1,17045,77211,0.602738,4,188916,648930,2.151771,1,14640,14260,0.215314,4,220601,740401
quic,apple,0.500318,2.166062,1.396118,0,0,0,0,1,4577,24576,0.520026,9,190932,840041,3.718502,17,527778,536414,9.315852,4,723287,1401031
quic,imgur,0.449228,1.374831,1.374831,0,0,0,0,1,17045,77211,0.507021,4,188873,648930,1.948577,1,14640,14260,0.404069,4,220558,740401
quic,imgur,0.472077,1.536424,1.536424,0,0,0,0,1,17045,77211,0.528347,4,188903,648930,2.294042,1,14640,14260,0.21887,4,220588,740401
quic,apple,0.478175,2.35027,1.496965,0,0,0,0,1,4577,24576,0.499679,9,190925,840041,4.348377,17,527750,536414,10.63263,4,723252,1401031
quic,imdb,0.707392,4.2658,1.361761,0,0,0,0,1,15926,83052,0.746364,4,81754,279111,2.205229,44,749212,741092,51.81505,9,846892,1103255
quic,amazon,0.639262,2.066277,1.471947,0,0,0,0,1,26740,84883,0.966294,8,143267,515306,2.791689,13,108809,103146,4.112195,10,278816,703335
quic,imdb,0.813209,3.929876,1.587931,0,0,0,0,1,15893,83052,0.842178,4,81687,279110,2.072963,42,581473,573999,49.429368,9,679053,936161
quic,amazon,0.789671,2.695403,1.702429,0,0,0,0,1,26732,84888,1.15119,8,143189,515306,2.943197,13,108758,103146,6.18841,10,278679,703340
quic,amazon,0.648286,1.916096,1.403653,0,0,0,0,1,26748,84883,0.935498,8,143217,515306,2.388513,13,108604,103146,4.196595,10,278569,703335
quic,apple,0.556689,2.546706,1.543275,0,0,0,0,1,4577,24576,0.574006,9,190903,840041,4.11901,17,527784,536414,11.884658,4,723264,1401031
quic,imgur,0.526263,1.430886,1.428344,0,0,0,0,1,17045,77211,0.567916,4,188888,648930,2.111861,1,14640,14260,0.442922,4,220573,740401
quic,imdb,0.801772,4.241243,1.569495,0,0,0,0,1,15906,83051,0.869118,4,81777,279110,2.141261,43,663086,655315,55.461275,9,760769,1017476
quic,amazon,0.680135,2.102802,1.481138,0,0,0,0,1,26728,84778,1.008509,8,143208,515306,2.71348,13,110299,104687,4.874343,10,280235,704771
quic,amazon,0.691155,1.990168,1.42167,0,0,0,0,1,26737,84888,1.007279,8,143316,515306,1.767086,13,108811,103146,4.329426,10,278864,703340
quic,imgur,0.463946,1.284722,1.281622,0,0,0,0,1,17045,77211,0.540847,4,188902,648930,1.78103,1,14640,14260,0.325282,4,220587,740401
quic,imdb,0.762143,4.43845,1.44757,0,0,0,0,1,15930,83052,0.862434,4,81763,279104,2.129296,45,761249,752946,58.729732,9,858942,1115102
quic,imdb,0.735987,4.132116,1.447959,0,0,0,0,1,15571,83051,0.848686,4,81770,279110,2.079084,44,670686,662574,48.388659,9,768027,1024735
quic,amazon,0.679706,1.945697,1.418455,0,0,0,0,1,26737,84889,1.047734,8,143306,515306,2.054685,13,108811,103146,4.274729,10,278854,703341
quic,apple,0.482432,2.239224,1.420281,0,0,0,0,1,4577,24576,0.50066,9,191298,840041,4.008169,17,527783,536414,11.401263,4,723658,1401031
quic,imdb,0.746829,5.864695,2.046248,0,0,0,0,8,29580,106273,4.430164,9,300401,990264,4.780239,67,678400,662769,87.60166,28,1008381,1759306
quic,imdb,0.696063,5.562079,1.415284,0,0,0,0,1,15871,83052,0.82038,4,81763,279104,3.041029,47,631496,622282,60.719981,9,729130,984438
quic,amazon,0.644213,2.078427,1.364045,0,0,0,0,1,26741,84883,0.899259,8,143317,515306,2.418684,13,108758,103146,5.185216,10,278816,703335
quic,amazon,0.707508,1.943021,1.354517,0,0,0,0,1,26743,84902,0.9621,8,143209,515306,2.455775,13,108810,103146,3.910781,10,278762,703354
quic,imgur,0.514453,1.472558,1.44568,0,0,0,0,1,17045,77211,0.571319,4,188903,648930,2.178049,1,14640,14260,0.543656,4,220588,740401
quic,apple,0.47467,2.28504,1.550942,0,0,0,0,1,4577,24576,0.495064,9,190937,840041,4.345514,17,527772,536414,8.757976,4,723286,1401031
quic,imdb,0.802311,4.434622,1.547237,0,0,0,0,1,15793,83052,0.908153,4,81768,279110,2.065626,44,678502,670676,57.762521,9,776063,1032838
quic,apple,0.502043,2.481115,1.635224,0,0,0,0,1,4577,24576,0.505204,9,190961,840041,4.488108,17,527801,536414,9.530403,4,723339,1401031
quic,imdb,0.74843,4.36416,1.463499,0,0,0,0,1,15943,83052,0.796453,4,81768,279110,2.118905,42,674065,666681,54.383813,9,771776,1028843
quic,amazon,0.765361,2.161821,1.559382,0,0,0,0,1,26744,84902,1.04291,8,143216,515306,2.77614,13,108760,103146,6.098136,10,278720,703354
quic,imdb,0.756268,3.994188,1.381964,0,0,0,0,1,15938,83052,0.855535,4,81764,279104,1.877237,45,669933,661705,51.726955,9,767635,1023861
quic,apple,0.461452,2.326472,1.388219,0,0,0,0,1,4577,24576,0.481105,9,190902,840041,4.079105,17,527776,536414,11.644894,4,723255,1401031
quic,apple,0.494709,2.313879,1.473416,0,0,0,0,1,4577,24576,0.520312,9,190935,840041,4.411683,17,527775,536414,10.94039,4,723287,1401031
quic,amazon,0.795144,2.476682,1.597004,0,0,0,0,1,26737,84774,1.104545,8,143209,515306,2.645153,13,110298,104687,5.324998,10,280244,704767
quic,apple,0.488998,2.217971,1.507147,0,0,0,0,1,4577,24576,0.506918,9,190934,840041,3.800413,17,527749,536414,8.73121,4,723260,1401031
quic,imgur,0.505203,1.485644,1.485644,0,0,0,0,1,17045,77211,0.553935,4,188888,648930,2.034605,1,14640,14260,0.37773,4,220573,740401
quic,amazon,0.662276,2.130028,1.515434,0,0,0,0,1,26734,84883,1.010226,8,142577,515306,2.19552,13,108047,103146,4.977843,10,277358,703335
quic,imdb,0.852636,4.536995,1.563993,0,0,0,0,1,15864,83051,0.962201,4,81770,279110,2.420987,46,613690,605015,49.723001,9,711324,967176
quic,imdb,0.695399,4.156369,1.383059,0,0,0,0,1,15884,83052,0.794306,4,81745,279110,2.142498,43,646404,638717,47.979753,9,744033,1000879
quic,imgur,0.507229,1.403336,1.397959,0,0,0,0,1,17045,77211,0.572053,4,188883,648930,2.095274,1,14640,14260,0.3245,4,220568,740401
quic,apple,0.501327,2.550043,1.556931,0,0,0,0,1,4577,24576,0.501865,9,192383,840041,4.07066,17,527778,536414,12.311803,4,724738,1401031
quic,amazon,0.71412,2.363842,1.580597,0,0,0,0,1,26739,84777,1.044199,8,143265,515306,2.817867,13,110321,104687,6.282579,10,280325,704770
quic,imgur,0.5134,1.375014,1.375014,0,0,0,0,1,17045,77211,0.565401,4,188910,648930,1.865746,1,14640,14260,0.375293,4,220595,740401
quic,imdb,0.820777,5.006633,1.550113,0,0,0,0,1,15892,83051,0.941989,4,81771,279111,2.419603,49,721304,710925,53.358897,10,818967,1073087
quic,imgur,0.440822,1.372096,1.372096,0,0,0,0,1,17045,77211,0.484062,4,188902,648930,1.965181,1,14640,14260,0.264851,4,220587,740401
quic,apple,0.460936,2.436141,1.478917,0,0,0,0,1,4577,24576,0.479376,9,191333,840041,3.647392,17,527798,536414,12.659026,4,723708,1401031
quic,imdb,1.012925,4.362448,1.723228,0,0,0,0,1,15854,83052,1.131381,4,81770,279111,2.054849,44,645410,637562,50.630019,9,743034,999725
quic,imgur,0.513299,1.343652,1.341409,0,0,0,0,1,17045,77211,0.562091,4,188888,648930,1.873248,1,14640,14260,0.307167,4,220573,740401
quic,amazon,0.648562,2.112034,1.455145,0,0,0,0,1,26740,84889,0.953411,8,142528,515306,2.633783,13,107703,103146,6.516294,10,276971,703341
quic,imdb,0.782272,4.062669,1.458373,0,0,0,0,1,15948,83052,0.928756,4,81777,279110,1.880666,45,687565,679322,49.435214,9,785290,1041484
quic,apple,0.462126,2.858403,1.592831,0,0,0,0,1,4577,24576,0.488086,9,190933,840041,4.501255,17,527761,536414,16.927931,4,723271,1401031
quic,apple,0.550533,2.587043,1.616345,0,0,0,0,1,4577,24576,0.567674,9,190959,840041,4.161745,17,527742,536414,12.1071,4,723278,1401031
quic,apple,0.480809,2.398488,1.492773,0,0,0,0,1,4577,24576,0.483693,9,191358,840041,4.033005,17,527749,536414,11.59785,4,723684,1401031
quic,apple,0.511059,2.44898,1.543514,0,0,0,0,1,4577,24576,0.526724,9,192762,840041,4.232327,17,527814,536414,9.975131,4,725153,1401031
quic,apple,0.436085,2.107604,1.388967,0,0,0,0,1,4577,24576,0.463669,9,190902,840041,3.953602,17,527732,536414,9.618122,4,723211,1401031
quic,apple,0.47887,2.218328,1.42451,0,0,0,0,1,4577,24576,0.491121,9,190961,840041,3.710967,17,527777,536414,9.593942,4,723315,1401031
quic,amazon,1.319696,4.485522,3.280099,0,0,0,0,1,26743,84902,1.96892,8,143260,515306,7.831012,13,108763,103146,15.20455,10,278766,703354
quic,amazon,0.710248,2.091077,1.381222,0,0,0,0,1,26739,84887,0.961106,8,143259,515306,1.909018,13,108794,103146,5.14332,10,278792,703339
quic,apple,0.471623,2.493267,1.514493,0,0,0,0,1,4577,24576,0.504083,9,190935,840041,4.41166,17,527772,536414,11.734361,4,723284,1401031
quic,imgur,0.509019,1.458655,1.458655,0,0,0,0,1,17045,77211,0.559327,4,188883,648930,2.003866,1,14640,14260,0.234247,4,220568,740401
quic,imgur,0.423085,1.240049,1.235477,0,0,0,0,1,17045,77211,0.474164,4,188922,648930,1.74928,1,14640,14260,0.380208,4,220607,740401
quic,apple,0.537214,2.513655,1.555625,0,0,0,0,1,4577,24576,0.561598,9,190961,840041,4.27839,17,527776,536414,11.894918,4,723314,1401031
quic,amazon,0.631372,1.667062,1.285172,0,0,0,0,1,26735,84755,0.910393,6,44001,200218,1.239966,13,109220,104687,5.004542,10,179956,389660
quic,imdb,0.80181,4.615673,1.576735,0,0,0,0,1,15870,83052,0.945975,4,81770,279110,2.551634,45,643904,635648,55.773507,9,741544,997810
quic,imgur,0.482237,1.37772,1.37772,0,0,0,0,1,17044,77211,0.542191,4,188885,648930,1.833207,1,14640,14260,0.247626,4,220569,740401
quic,amazon,0.632874,1.952995,1.372633,0,0,0,0,1,26740,84883,0.900018,8,142529,515306,2.209982,13,107680,103146,4.287337,10,276949,703335
quic,apple,0.505732,2.53559,1.606304,0,0,0,0,1,4577,24576,0.522493,9,192366,840041,4.594874,17,527806,536414,11.654945,4,724749,1401031
quic,imgur,0.457259,1.355854,1.355854,0,0,0,0,1,17045,77211,0.518704,4,188896,648930,1.964982,1,14640,14260,0.240454,4,220581,740401
quic,imgur,0.530307,1.374789,1.374789,0,0,0,0,1,17045,77211,0.587183,4,188903,648930,1.863839,1,14641,14260,0.313035,4,220589,740401
quic,amazon,0.750835,2.01539,1.555184,0,0,0,0,1,26737,84883,1.048443,8,143314,515306,2.279726,13,108063,103146,3.634848,10,278114,703335
quic,imgur,0.530823,1.442093,1.439698,0,0,0,0,1,17045,77211,0.578582,4,188883,648930,2.084196,1,14640,14260,0.337025,4,220568,740401
quic,imdb,0.81458,4.507424,1.554088,0,0,0,0,1,15886,83052,0.945778,4,81746,279110,2.022875,45,729798,721510,55.471554,9,827430,1083672
quic,imgur,0.456549,1.32664,1.32664,0,0,0,0,1,17045,77211,0.508363,4,188880,648930,1.852583,1,14640,14260,0.32239,4,220565,740401
quic,apple,0.479096,2.252339,1.48756,0,0,0,0,1,4577,24576,0.504386,9,190935,840041,3.904949,17,527788,536414,10.195869,4,723300,1401031
quic,apple,0.506501,2.615812,1.587835,0,0,0,0,1,4577,24576,0.54114,9,190936,840041,4.837325,17,527776,536414,11.889658,4,723289,1401031
quic,amazon,0.697258,2.037969,1.483616,0,0,0,0,1,26739,84883,1.018254,8,142481,515306,2.613981,13,108786,103146,4.868522,10,278006,703335
quic,imdb,0.883123,4.573304,1.566537,0,0,0,0,1,15822,83052,1.014731,4,81745,279110,2.406177,43,717520,709844,49.128806,9,815087,1072006
quic,amazon,0.741781,2.481076,1.52702,0,0,0,0,1,26733,84888,1.074719,8,143256,515306,3.211815,13,108787,103146,4.966577,10,278776,703340
quic,amazon,0.664891,1.902398,1.462597,0,0,0,0,1,26741,84883,0.99352,8,142579,515306,2.224315,13,108072,103146,3.709627,10,277392,703335
quic,amazon,0.709289,1.88545,1.40511,0,0,0,0,1,26732,84912,0.986611,8,143310,515306,2.424071,13,111590,105956,4.806039,10,281632,706174
quic,apple,0.55099,2.320931,1.552712,0,0,0,0,1,4577,24576,0.570004,9,190935,840041,4.373782,17,527776,536414,10.059342,4,723288,1401031
quic,amazon,0.706461,1.929231,1.394729,0,0,0,0,1,26738,84883,0.954923,8,143239,515306,2.215138,13,108756,103146,4.405489,10,278733,703335
quic,apple,0.523881,2.431315,1.596422,0,0,0,0,1,4577,24576,0.55599,9,190932,840041,4.002766,17,527768,536414,10.695398,4,723277,1401031
quic,imgur,0.465616,1.448226,1.448226,0,0,0,0,1,17045,77211,0.516915,4,188873,648930,2.229289,1,14640,14260,0.220163,4,220558,740401
quic,imdb,0.754958,4.083786,1.461689,0,0,0,0,1,15952,83052,0.904628,4,81770,279111,1.834101,43,698794,691025,52.295747,9,796516,1053188
quic,amazon,0.672929,1.894814,1.397524,0,0,0,0,1,26736,84889,0.952087,8,143210,515306,1.970403,13,108708,103146,4.698113,10,278654,703341
quic,amazon,0.746401,2.306794,1.616273,0,0,0,0,1,26740,84883,1.050809,8,143329,515306,2.969331,13,108047,103146,6.130777,10,278116,703335
quic,amazon,0.655275,2.051434,1.484587,0,0,0,0,1,26728,84760,0.972318,8,143297,515306,2.732406,13,110298,104687,4.648603,10,280323,704753
quic,imdb,0.78381,4.546124,1.613513,0,0,0,0,1,15800,83052,0.920543,4,81681,279110,2.374505,46,759408,750707,55.120707,9,856889,1112869
quic,imgur,0.559939,1.47216,1.469359,0,0,0,0,1,17045,77211,0.653715,4,188888,648930,2.136522,1,14640,14260,0.450131,4,220573,740401
quic,amazon,0.674421,1.908388,1.337046,0,0,0,0,1,26742,84892,0.961828,8,143256,515306,2.475046,13,107703,103146,3.734079,10,277701,703344
quic,imgur,0.478309,1.33769,1.33769,0,0,0,0,1,17045,77211,0.522187,4,188885,648930,1.840299,1,14640,14260,0.247254,4,220570,740401
quic,imdb,0.817153,6.58221,2.003592,0,0,0,0,8,29495,106273,4.933039,9,300473,990264,4.599762,68,706442,690528,93.8296,27,1036410,1787065
quic,amazon,0.662143,1.997873,1.450485,0,0,0,0,1,26744,84888,0.970612,8,143267,515306,2.528534,13,108755,103146,5.261082,10,278766,703340
quic,imgur,0.610755,1.586543,1.586543,0,0,0,0,1,17045,77211,0.676786,4,188923,648930,2.326209,1,14640,14260,0.358936,4,220608,740401
quic,imdb,0.749846,4.250679,1.430171,0,0,0,0,1,15722,83052,0.877382,4,81769,279110,1.877372,43,689037,681290,49.753391,9,786528,1043452
quic,imdb,0.818136,3.972288,1.424819,0,0,0,0,1,15905,83051,0.997416,4,81763,279104,1.729012,43,575010,566973,45.132132,10,672678,929128
quic,amazon,0.794773,2.171204,1.627104,0,0,0,0,1,26730,84773,1.121973,8,143281,515306,2.432382,13,110274,104687,3.66751,10,280285,704766
quic,apple,0.506538,2.373686,1.517856,0,0,0,0,1,4577,24576,0.518233,9,190938,840041,3.834832,17,527760,536414,10.382796,4,723275,1401031
quic,apple,0.49644,2.38383,1.555829,0,0,0,0,1,4577,24576,0.517386,9,192366,840041,4.072769,17,527794,536414,10.575736,4,724737,1401031
quic,imgur,0.581857,1.593981,1.593981,0,0,0,0,1,17045,77211,0.649531,4,188903,648930,2.155454,1,14640,14260,0.294868,4,220588,740401
quic,amazon,0.737024,2.343863,1.489267,0,0,0,0,1,26730,84888,1.033482,8,143328,515306,2.635729,13,108755,103146,6.29214,10,278813,703340
quic,imdb,0.769901,4.092788,1.412473,0,0,0,0,1,15850,83052,0.821754,4,81768,279110,1.937794,43,628306,620586,47.494904,9,725924,982748
quic,apple,0.47741,2.42153,1.590773,0,0,0,0,1,4577,24576,0.498627,9,190960,840041,4.521114,17,527748,536414,9.328315,4,723285,1401031
quic,apple,0.486097,2.158501,1.370989,0,0,0,0,1,4577,24576,0.511256,9,190934,840041,3.606124,17,527763,536414,10.154869,4,723274,1401031
quic,imgur,0.525264,1.520191,1.520191,0,0,0,0,1,17045,77211,0.627436,4,188886,648930,2.042552,1,14640,14260,0.301605,4,220571,740401
quic,imdb,0.72983,4.476082,1.457627,0,0,0,0,1,15823,83052,0.844698,4,81550,279104,2.493272,41,662846,656181,58.764482,9,760219,1018337
quic,imdb,0.759476,3.788812,1.390378,0,0,0,0,1,15839,83052,0.82708,4,81744,279110,2.070804,43,591744,584206,44.197445,9,689327,946368
quic,amazon,0.692746,2.290189,1.495549,0,0,0,0,1,26731,84888,1.022449,8,143254,515306,1.994141,13,108787,103146,4.864269,10,278772,703340
quic,amazon,0.786764,2.216498,1.698777,0,0,0,0,1,26735,84755,1.129034,6,44049,200218,2.361613,13,110322,104687,6.348267,10,181106,389660
quic,apple,0.446861,2.556724,1.569677,0,0,0,0,1,4577,24576,0.461517,9,192361,840041,4.552722,17,527748,536414,12.20524,4,724686,1401031
quic,apple,0.474672,2.38354,1.455852,0,0,0,0,1,4577,24576,0.496785,9,190936,840041,3.78032,17,527736,536414,11.250577,4,723249,1401031
quic,amazon,0.693417,2.041631,1.424196,0,0,0,0,1,26744,84887,0.90783,8,143211,515306,2.492203,13,108756,103146,4.869053,10,278711,703339
quic,amazon,0.672684,1.886168,1.372708,0,0,0,0,1,26736,84902,0.981254,8,143311,515306,2.327994,13,108788,103146,4.889361,10,278835,703354
quic,imgur,0.476348,1.328979,1.297974,0,0,0,0,1,17045,77211,0.526884,4,188920,648930,1.80705,1,14640,14260,0.511109,4,220605,740401
quic,apple,0.53716,2.601029,1.556762,0,0,0,0,1,4577,24576,0.549627,9,192359,840041,4.137723,17,527748,536414,13.371904,4,724684,1401031
quic,apple,0.47036,2.312092,1.448174,0,0,0,0,1,4577,24576,0.490008,9,192384,840041,4.503282,17,527743,536414,11.071663,4,724704,1401031
quic,imdb,0.749012,4.053607,1.459348,0,0,0,0,1,15891,83052,0.865225,4,81763,279104,2.04263,42,651772,644384,52.174709,9,749426,1006540
quic,imgur,0.516188,1.455855,1.455855,0,0,0,0,1,17045,77211,0.575347,4,188903,648930,2.018623,1,14640,14260,0.346884,4,220588,740401
quic,apple,0.522515,2.252698,1.406514,0,0,0,0,1,4577,24576,0.549646,9,190938,840041,3.656858,17,527776,536414,9.860068,4,723291,1401031
quic,imdb,0.723625,4.25923,1.470032,0,0,0,0,1,15945,83052,0.840139,4,81679,279110,2.407022,43,639226,631402,51.015313,9,736850,993564
quic,imgur,0.478647,1.502143,1.502143,0,0,0,0,1,17045,77211,0.526304,4,188901,648930,2.218086,1,14640,14260,0.322909,4,220586,740401
quic,amazon,0.668368,2.067622,1.405164,0,0,0,0,1,26742,84883,0.932457,8,143334,515306,2.813586,13,108042,103146,4.209348,10,278118,703335
quic,apple,0.527016,2.387079,1.526188,0,0,0,0,1,4577,24576,0.552266,9,190936,840041,4.248179,17,527735,536414,9.831232,4,723248,1401031
quic,imdb,0.847355,4.752516,1.516626,0,0,0,0,1,15935,83051,0.962714,4,81740,279104,2.369565,46,671530,662904,50.462058,9,769205,1025059
quic,apple,0.465909,2.29412,1.410363,0,0,0,0,1,4577,24576,0.487173,9,190936,840041,3.979563,17,527759,536414,11.018165,4,723272,1401031
quic,apple,0.459391,2.492106,1.504757,0,0,0,0,1,4577,24576,0.477651,9,192364,840041,4.548352,17,527751,536414,15.005218,4,724692,1401031
quic,imgur,0.458167,1.483502,1.483502,0,0,0,0,1,17045,77211,0.504949,4,188882,648930,2.375537,1,14640,14260,0.191657,4,220567,740401
quic,apple,0.552809,2.261613,1.48664,0,0,0,0,1,4577,24576,0.573572,9,190934,840041,4.056345,17,527740,536414,10.064351,4,723251,1401031
quic,apple,0.485961,2.919116,1.441544,0,0,0,0,1,4577,24576,0.493793,9,190963,840041,3.820331,17,527832,536414,16.744934,4,723372,1401031
quic,apple,0.460394,2.311125,1.46086,0,0,0,0,1,4577,24576,0.477164,9,190932,840041,4.217344,17,527772,536414,10.881226,4,723281,1401031
quic,apple,0.494837,2.236736,1.440506,0,0,0,0,1,4577,24576,0.513077,9,190933,840041,4.017792,17,527766,536414,10.403869,4,723276,1401031
quic,amazon,0.65581,1.914027,1.315602,0,0,0,0,1,26740,84889,0.895667,8,143261,515306,2.138628,13,108800,103146,4.182588,10,278801,703341
quic,imgur,0.493933,1.49084,1.49084,0,0,0,0,1,17045,77211,0.551594,4,188925,648930,2.205974,1,14640,14260,0.36154,4,220610,740401
quic,amazon,0.765705,2.212163,1.501091,0,0,0,0,1,26740,84883,1.074455,8,143261,515306,2.007665,13,108811,103146,4.916245,10,278812,703335
quic,amazon,0.700718,2.177519,1.422799,0,0,0,0,1,26741,84883,1.018414,8,143307,515306,1.894607,13,108780,103146,5.212387,10,278828,703335
quic,imdb,0.970591,5.191745,1.774854,0,0,0,0,1,15865,83052,1.088358,4,81770,279111,2.404258,47,741910,732996,57.655964,9,839545,1095159
quic,apple,0.438449,2.208532,1.419025,0,0,0,0,1,4577,24576,0.476353,9,190935,840041,3.828982,17,527816,536414,10.640412,4,723328,1401031
quic,imdb,0.72891,4.095312,1.468869,0,0,0,0,1,15856,83052,0.859216,4,81769,279110,2.090383,41,633862,626607,50.567048,10,731487,988769
quic,imdb,0.790735,4.934338,1.544055,0,0,0,0,1,15763,83052,0.916382,4,81764,279104,2.466335,46,639984,631392,54.786842,9,737511,993548
quic,imdb,0.797239,4.026348,1.511405,0,0,0,0,1,15804,83052,0.928062,4,81763,279104,1.837559,42,554163,546835,50.379474,9,651730,908991
quic,imgur,0.444188,1.366011,1.366011,0,0,0,0,1,17045,77211,0.485196,4,188888,648930,2.032723,1,14640,14260,0.222807,4,220573,740401
quic,imdb,0.810841,3.875364,1.332011,0,0,0,0,1,15579,83052,0.878044,4,81764,279104,1.826466,42,680785,673381,43.883428,9,778128,1035537
quic,apple,0.528385,2.270258,1.466926,0,0,0,0,1,4577,24576,0.547093,9,190936,840041,4.170263,17,527761,536414,8.71655,4,723274,1401031
quic,apple,0.580319,2.482055,1.553464,0,0,0,0,1,4577,24576,0.603,9,190933,840041,4.004294,17,527773,536414,10.280059,4,723283,1401031
quic,imdb,0.852096,4.376392,1.538404,0,0,0,0,1,15866,83052,0.955214,4,81763,279104,1.913391,43,662787,655016,51.473694,9,760416,1017172
quic,amazon,0.671142,2.075988,1.390091,0,0,0,0,1,26733,84907,0.959972,8,143272,515306,2.012208,13,108739,103146,4.924198,10,278744,703359
quic,imdb,0.773013,4.315762,1.464138,0,0,0,0,1,15748,83052,0.872197,4,81738,279104,2.136785,43,808883,801134,54.123185,9,906369,1163290
quic,imdb,0.744952,4.836348,1.45707,0,0,0,0,1,15887,83052,0.86183,4,81776,279110,2.560818,45,707139,698624,52.481887,9,804802,1060786
quic,amazon,0.698299,2.287026,1.446786,0,0,0,0,1,26754,84902,1.006159,8,143307,515306,2.783949,13,108787,103146,4.726724,10,278848,703354
quic,apple,0.546377,2.394712,1.522164,0,0,0,0,1,4577,24576,0.565981,9,190938,840041,4.191872,17,527734,536414,10.613592,4,723249,1401031
quic,apple,0.519863,2.29457,1.419709,0,0,0,0,1,4577,24576,0.528125,9,190959,840041,3.841756,17,527801,536414,11.161816,4,723337,1401031
quic,amazon,0.623147,1.73978,1.287078,0,0,0,0,1,26745,84883,0.865799,8,143310,515306,1.992801,13,108779,103146,4.381026,10,278834,703335
quic,amazon,0.720515,2.051742,1.40252,0,0,0,0,1,26730,84907,0.99577,8,143312,515306,1.95113,13,108757,103146,5.990164,10,278799,703359
quic,imdb,0.702005,4.338299,1.365064,0,0,0,0,1,15949,83052,0.81089,4,81770,279111,2.345761,43,750632,742848,49.799579,9,848351,1105011
quic,amazon,0.685681,2.193548,1.512637,0,0,0,0,1,26750,84909,1.071505,8,143264,515306,2.762855,13,108706,103146,4.310799,10,278720,703361
quic,imgur,0.497508,1.477577,1.477577,0,0,0,0,1,17045,77211,0.542305,4,188888,648930,2.177622,1,14640,14260,0.297996,4,220573,740401
quic,imgur,0.457426,1.359865,1.359865,0,0,0,0,1,17045,77211,0.504983,4,188903,648930,1.914838,1,14640,14260,0.234791,4,220588,740401
quic,imdb,0.815854,6.827109,2.040162,0,0,0,0,8,29733,106273,5.180602,9,300496,990264,4.49462,73,692115,674522,89.512906,28,1022344,1771059
quic,imgur,0.464332,1.310601,1.310601,0,0,0,0,1,17045,77211,0.512393,4,188888,648930,1.939241,1,14640,14260,0.321065,4,220573,740401
quic,imdb,0.77336,4.239762,1.483616,0,0,0,0,1,15836,83052,0.879434,4,81771,279111,1.900843,42,574946,567280,53.209949,10,672553,929443
quic,imgur,0.489183,1.303856,1.303856,0,0,0,0,1,17045,77211,0.5563,4,188899,648930,1.76977,1,14640,14260,0.345542,4,220584,740401
quic,amazon,0.726237,2.063733,1.452396,0,0,0,0,1,26742,84883,0.971496,8,143327,515306,2.811088,13,108709,103146,5.235688,10,278778,703335
quic,amazon,0.659714,1.868147,1.312768,0,0,0,0,1,26729,84894,0.899607,8,143207,515306,2.344901,13,108785,103146,5.706909,10,278721,703346
quic,amazon,0.682301,2.270506,1.44733,0,0,0,0,1,26741,84907,0.948726,8,143326,515306,3.393446,13,108780,103146,5.623801,10,278847,703359
quic,imgur,0.494472,1.46255,1.46255,0,0,0,0,1,17045,77211,0.54914,4,188903,648930,2.071019,1,14640,14260,0.273426,4,220588,740401
quic,amazon,0.645241,2.110826,1.469506,0,0,0,0,1,26735,84888,0.977926,8,143264,515306,2.40421,13,108756,103146,5.439885,10,278755,703340
